INDEX, AREA       , X          , Y          , COD_MUNICIPIO, MUNICIPIO               , MESO                              , MICRO
   25,  3174630.2 , 5875913.596, 7760699.88 ,       3138807, Luz                     , Central Mineira                   , BOM DESPACHO
   11,  2403787.33, 5851908.141, 7761822.421,       3105103, Bambuí                  , Oeste                             , PIUÍ
    4,  9054090.08, 5528315.956, 7774088.947,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5540007.782, 7773293.319,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5880884.479, 7758879.82 ,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5881254.439, 7759129.102,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5625139.993, 7769693.668,       3100708, Água Comprida           , Triângulo Mineiro e Alto Paranaíba, UBERABA
    4,  9054090.08, 5546464.812, 7772322.561,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5880048.644, 7758048.597,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5882377.791, 7757851.937,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5880523.676, 7757229.312,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5881181.261, 7757561.039,       3137205, Lagoa da Prata          , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5877409.024, 7756412.68 ,       3135308, Japaraíba               , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5543156.06 , 7769595.864,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5544644.959, 7769361.135,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
    4,  9054090.08, 5544524.918, 7768827.63 ,       3127107, Frutal                  , Triângulo Mineiro e Alto Paranaíba, FRUTAL
   25,  3174630.2 , 5886019.139, 7754607.841,       3135308, Japaraíba               , Central Mineira                   , BOM DESPACHO
    4,  9054090.08, 5578950.702, 7767551.648,       3117306, Conceição das Alagoas   , Triângulo Mineiro e Alto Paranaíba, UBERABA
   25,  3174630.2 , 5877941.174, 7754146.255,       3135308, Japaraíba               , Central Mineira                   , BOM DESPACHO
   25,  3174630.2 , 5886277.478, 7753677.717,       3135308, Japaraíba               , Central Mineira                   , BOM DESPACHO
