INDEX,AREA,X,Y,COD_MUNICIPIO,MUNICIPIO,MESO,MICRO
24262,0.504,-49.149,-20.188,3127008,Fronteira,Sudeste,Frutal
24263,0.504,-49.109,-20.189,3127008,Fronteira,Sudeste,Frutal
24264,0.504,-49.123,-20.189,3127008,Fronteira,Sudeste,Frutal
24265,2.185,-48.961,-20.189,3127107,Frutal,Sudeste,Frutal
24266,4.118,-49.122,-20.189,3127008,Fronteira,Sudeste,Frutal
24267,0.252,-49.16,-20.184,3127107,Frutal,Sudeste,Frutal
24268,43.998,-49.156,-20.187,3127008,Fronteira,Sudeste,Frutal
24269,0.84,-49.101,-20.191,3127008,Fronteira,Sudeste,Frutal
24270,1.092,-49.123,-20.191,3127008,Fronteira,Sudeste,Frutal
24271,0.168,-46.189,-20.192,3105103,Bambuí,Sudeste,Formiga
24272,0.756,-45.921,-20.193,3105103,Bambuí,Sudeste,Formiga
24273,6.387,-48.945,-20.193,3127107,Frutal,Sudeste,Frutal
24274,2.437,-45.92,-20.195,3105103,Bambuí,Sudeste,Formiga
24275,10.168,-49.14,-20.193,3127008,Fronteira,Sudeste,Frutal
24276,14.68,-49.156,-20.193,3127008,Fronteira,Sudeste,Frutal
24277,1.008,-48.877,-20.195,3127107,Frutal,Sudeste,Frutal
24278,1.261,-45.922,-20.195,3105103,Bambuí,Sudeste,Formiga
24279,0.504,-49.144,-20.196,3127008,Fronteira,Sudeste,Frutal
24280,0.672,-45.913,-20.196,3105103,Bambuí,Sudeste,Formiga
24281,7.563,-49.174,-20.196,3127107,Frutal,Sudeste,Frutal
24282,3.866,-45.924,-20.196,3105103,Bambuí,Sudeste,Formiga
24283,7.899,-46.14,-20.196,3105103,Bambuí,Sudeste,Formiga
24284,1.513,-46.142,-20.197,3105103,Bambuí,Sudeste,Formiga
24285,1.345,-45.914,-20.197,3105103,Bambuí,Sudeste,Formiga
24286,0.336,-49.181,-20.197,3127107,Frutal,Sudeste,Frutal
24287,670.504,-48.909,-20.179,3127107,Frutal,Sudeste,Frutal
24288,0.84,-45.756,-20.198,3130309,Iguatama,Sudeste,Formiga
24289,15.294,-46.147,-20.197,3105103,Bambuí,Sudeste,Formiga
24290,1.597,-45.917,-20.198,3105103,Bambuí,Sudeste,Formiga
24291,256.066,-48.927,-20.189,3127107,Frutal,Sudeste,Frutal
24292,151.016,-49.134,-20.191,3127008,Fronteira,Sudeste,Frutal
24293,8.823,-46.001,-20.2,3105103,Bambuí,Sudeste,Formiga
24294,3.025,-45.932,-20.201,3105103,Bambuí,Sudeste,Formiga
24295,1.008,-45.726,-20.202,3130309,Iguatama,Sudeste,Formiga
24296,4.538,-48.929,-20.202,3127107,Frutal,Sudeste,Frutal
24297,2.101,-48.937,-20.202,3127107,Frutal,Sudeste,Frutal
24298,1.681,-49.165,-20.202,3127107,Frutal,Sudeste,Frutal
24299,1.26,-46.162,-20.203,3105103,Bambuí,Sudeste,Formiga
24300,1.008,-49.154,-20.203,3127008,Fronteira,Sudeste,Frutal
24301,7.395,-49.169,-20.202,3127107,Frutal,Sudeste,Frutal
24302,0.588,-49.15,-20.204,3127008,Fronteira,Sudeste,Frutal
24303,0.672,-46.191,-20.205,3105103,Bambuí,Sudeste,Formiga
24304,0.588,-48.865,-20.206,3127107,Frutal,Sudeste,Frutal
24305,3.109,-45.937,-20.205,3105103,Bambuí,Sudeste,Formiga
24306,78.823,-48.89,-20.201,3127107,Frutal,Sudeste,Frutal
24307,1.513,-46.163,-20.207,3105103,Bambuí,Sudeste,Formiga
24308,1.344,-49.276,-20.207,3127107,Frutal,Sudeste,Frutal
